FIPS,Name,year_month,SF_permits,MF_permits,All_permits
13137,Clarkesville,202507,3,0,3
13137,Clarkesville,202508,0,0,0
13089,Clarkston,202403,0,0,0
13089,Clarkston,202404,0,0,0
13089,Clarkston,202405,0,0,0
13089,Clarkston,202406,0,0,0
13089,Clarkston,202407,0,0,0
13089,Clarkston,202408,5,0,5
13089,Clarkston,202409,0,0,0
13089,Clarkston,202410,0,0,0
13089,Clarkston,202411,0,0,0
13089,Clarkston,202412,0,0,0
13089,Clarkston,202501,0,0,0
13089,Clarkston,202502,0,0,0
13089,Clarkston,202503,1,0,1
13089,Clarkston,202504,3,0,3
13089,Clarkston,202505,0,0,0
13089,Clarkston,202506,0,0,0
13089,Clarkston,202506,0,0,0
13089,Clarkston,202507,0,0,0
13089,Clarkston,202508,0,0,0
37017,Clarkton,202403,0,0,0
37017,Clarkton,202404,0,0,0
37017,Clarkton,202405,0,0,0
37017,Clarkton,202406,0,0,0
37017,Clarkton,202407,0,0,0
37017,Clarkton,202408,0,0,0
37017,Clarkton,202409,0,0,0
37017,Clarkton,202410,0,0,0
37017,Clarkton,202411,0,0,0
37017,Clarkton,202412,0,0,0
37017,Clarkton,202501,0,0,0
37017,Clarkton,202502,0,0,0
37017,Clarkton,202503,0,0,0
37017,Clarkton,202504,0,0,0
37017,Clarkton,202505,0,0,0
37017,Clarkton,202506,0,0,0
37017,Clarkton,202506,0,0,0
37017,Clarkton,202507,0,0,0
37017,Clarkton,202508,0,0,0
13109,Claxton,202403,0,0,0
13109,Claxton,202404,1,0,1
13109,Claxton,202405,1,0,1
13109,Claxton,202406,0,0,0
13109,Claxton,202407,1,0,1
13109,Claxton,202408,1,0,1
13109,Claxton,202409,1,0,1
13109,Claxton,202410,1,0,1
13109,Claxton,202411,1,0,1
13109,Claxton,202412,1,0,1
13109,Claxton,202501,0,0,0
13109,Claxton,202502,1,0,1
13109,Claxton,202503,1,0,1
13109,Claxton,202504,1,0,1
13109,Claxton,202505,0,0,0
13109,Claxton,202506,1,0,1
13109,Claxton,202506,1,0,1
13109,Claxton,202507,0,0,0
13109,Claxton,202508,1,0,1
37043,Clay-County,202403,12,6,18
37043,Clay-County,202404,17,0,17
37043,Clay-County,202405,11,0,11
37043,Clay-County,202406,7,0,7
37043,Clay-County,202407,10,0,10
37043,Clay-County,202408,14,0,14
37043,Clay-County,202409,7,0,7
37043,Clay-County,202410,19,0,19
37043,Clay-County,202411,10,0,10
37043,Clay-County,202412,9,0,9
37043,Clay-County,202501,5,0,5
37043,Clay-County,202502,11,0,11
37043,Clay-County,202503,11,0,11
37043,Clay-County,202504,6,0,6
37043,Clay-County,202505,14,0,14
37043,Clay-County,202506,10,0,10
37043,Clay-County,202506,10,0,10
37043,Clay-County,202507,6,0,6
37043,Clay-County,202508,0,0,0
13061,Clay-County-U.A.,202403,1,0,1
13061,Clay-County-U.A.,202404,0,0,0
13061,Clay-County-U.A.,202405,0,0,0
13061,Clay-County-U.A.,202406,0,0,0
13061,Clay-County-U.A.,202407,0,0,0
13061,Clay-County-U.A.,202408,0,0,0
13061,Clay-County-U.A.,202409,0,0,0
13061,Clay-County-U.A.,202410,0,0,0
13061,Clay-County-U.A.,202411,0,0,0
13061,Clay-County-U.A.,202412,0,0,0
13061,Clay-County-U.A.,202501,1,0,1
13061,Clay-County-U.A.,202502,0,0,0
13061,Clay-County-U.A.,202503,0,0,0
13061,Clay-County-U.A.,202504,1,0,1
13061,Clay-County-U.A.,202505,0,0,0
13061,Clay-County-U.A.,202506,0,0,0
13061,Clay-County-U.A.,202506,0,0,0
13061,Clay-County-U.A.,202507,1,0,1
13061,Clay-County-U.A.,202508,0,0,0
13241,Clayton,202403,1,0,1
37101,Clayton,202403,65,0,65
13241,Clayton,202404,2,0,2
37101,Clayton,202404,50,0,50
13241,Clayton,202405,1,0,1
37101,Clayton,202405,34,0,34
13241,Clayton,202406,1,0,1
37101,Clayton,202406,35,0,35
13241,Clayton,202407,1,0,1
37101,Clayton,202407,59,0,59
13241,Clayton,202408,1,0,1
37101,Clayton,202408,44,0,44
13241,Clayton,202409,1,0,1
37101,Clayton,202409,15,0,15
13241,Clayton,202410,1,0,1
37101,Clayton,202410,43,0,43
13241,Clayton,202411,1,0,1
37101,Clayton,202411,26,0,26
13241,Clayton,202412,1,0,1
37101,Clayton,202412,13,0,13
13241,Clayton,202501,0,0,0
37101,Clayton,202501,22,0,22
13241,Clayton,202502,1,0,1
37101,Clayton,202502,34,7,41
13241,Clayton,202503,1,0,1
37101,Clayton,202503,66,0,66
13241,Clayton,202504,1,0,1
37101,Clayton,202504,32,0,32
13241,Clayton,202505,1,0,1
37101,Clayton,202505,23,0,23
13241,Clayton,202506,1,0,1
37101,Clayton,202506,2,0,2
13241,Clayton,202506,1,0,1
37101,Clayton,202506,2,0,2
13241,Clayton,202507,1,0,1
37101,Clayton,202507,43,0,43
13241,Clayton,202508,1,0,1
37101,Clayton,202508,31,0,31
13063,Clayton-County-U.A.,202403,7,0,7
13063,Clayton-County-U.A.,202404,12,0,12
13063,Clayton-County-U.A.,202405,12,0,12
13063,Clayton-County-U.A.,202406,18,0,18
13063,Clayton-County-U.A.,202407,0,0,0
13063,Clayton-County-U.A.,202408,26,0,26
13063,Clayton-County-U.A.,202409,14,0,14
13063,Clayton-County-U.A.,202410,27,0,27
13063,Clayton-County-U.A.,202411,17,0,17
13063,Clayton-County-U.A.,202412,59,0,59
13063,Clayton-County-U.A.,202501,13,0,13
13063,Clayton-County-U.A.,202502,60,0,60
13063,Clayton-County-U.A.,202503,12,0,12
13063,Clayton-County-U.A.,202504,20,90,110
13063,Clayton-County-U.A.,202505,27,0,27
13063,Clayton-County-U.A.,202506,17,0,17
13063,Clayton-County-U.A.,202506,17,0,17
13063,Clayton-County-U.A.,202507,56,0,56
13063,Clayton-County-U.A.,202508,38,0,38
45077,Clemson,202403,13,0,13
45077,Clemson,202404,15,0,15
45077,Clemson,202405,11,0,11
45077,Clemson,202406,13,0,13
45077,Clemson,202407,22,0,22
45077,Clemson,202408,8,159,167
45077,Clemson,202409,13,0,13
45077,Clemson,202410,11,0,11
45077,Clemson,202411,7,0,7
45077,Clemson,202412,5,0,5
45077,Clemson,202501,5,0,5
45077,Clemson,202502,2,0,2
45077,Clemson,202503,2,0,2
45077,Clemson,202504,4,0,4
45077,Clemson,202505,1,10,11
45077,Clemson,202506,4,0,4
45077,Clemson,202506,4,0,4
45077,Clemson,202507,3,0,3
45077,Clemson,202508,3,0,3
13139,Clermont,202403,0,0,0
13139,Clermont,202404,2,0,2
13139,Clermont,202405,0,0,0
13139,Clermont,202406,0,0,0
13139,Clermont,202407,0,0,0
13139,Clermont,202408,0,0,0
13139,Clermont,202409,1,0,1
13139,Clermont,202410,0,0,0
13139,Clermont,202411,0,0,0
13139,Clermont,202412,0,0,0
13139,Clermont,202501,0,0,0
13139,Clermont,202502,0,0,0
13139,Clermont,202503,0,0,0
13139,Clermont,202504,0,0,0
13139,Clermont,202505,1,0,1
13139,Clermont,202506,0,0,0
13139,Clermont,202506,0,0,0
13139,Clermont,202507,1,0,1
13139,Clermont,202508,0,0,0
13311,Cleveland,202403,1,0,1
13311,Cleveland,202404,1,0,1
13311,Cleveland,202405,3,0,3
13311,Cleveland,202406,2,0,2
13311,Cleveland,202407,1,0,1
13311,Cleveland,202408,1,0,1
13311,Cleveland,202409,1,0,1
13311,Cleveland,202410,1,0,1
13311,Cleveland,202411,1,0,1
13311,Cleveland,202412,0,0,0
13311,Cleveland,202501,0,0,0
13311,Cleveland,202502,1,0,1
13311,Cleveland,202503,2,0,2
13311,Cleveland,202504,2,0,2
13311,Cleveland,202505,1,0,1
13311,Cleveland,202506,2,0,2
13311,Cleveland,202506,2,0,2
13311,Cleveland,202507,2,0,2
13311,Cleveland,202508,2,0,2
37045,Cleveland-County-U.A.,202403,9,0,9
37045,Cleveland-County-U.A.,202404,7,0,7
37045,Cleveland-County-U.A.,202405,14,0,14
37045,Cleveland-County-U.A.,202406,13,0,13
37045,Cleveland-County-U.A.,202407,16,0,16
37045,Cleveland-County-U.A.,202408,14,0,14
37045,Cleveland-County-U.A.,202409,11,0,11
37045,Cleveland-County-U.A.,202410,15,0,15
37045,Cleveland-County-U.A.,202411,5,0,5
37045,Cleveland-County-U.A.,202412,11,0,11
37045,Cleveland-County-U.A.,202501,13,0,13
37045,Cleveland-County-U.A.,202502,10,4,14
37045,Cleveland-County-U.A.,202503,18,0,18
37045,Cleveland-County-U.A.,202504,14,0,14
37045,Cleveland-County-U.A.,202505,14,0,14
37045,Cleveland-County-U.A.,202506,10,0,10
37045,Cleveland-County-U.A.,202506,10,0,10
37045,Cleveland-County-U.A.,202507,19,3,22
37045,Cleveland-County-U.A.,202508,10,6,16
13065,Clinch-County-U.A.,202403,0,0,0
13065,Clinch-County-U.A.,202404,0,0,0
13065,Clinch-County-U.A.,202405,0,0,0
13065,Clinch-County-U.A.,202406,0,0,0
13065,Clinch-County-U.A.,202407,0,0,0
13065,Clinch-County-U.A.,202408,0,0,0
13065,Clinch-County-U.A.,202409,0,0,0
13065,Clinch-County-U.A.,202410,0,0,0
13065,Clinch-County-U.A.,202411,0,0,0
13065,Clinch-County-U.A.,202412,0,0,0
13065,Clinch-County-U.A.,202501,0,0,0
13065,Clinch-County-U.A.,202502,0,0,0
13065,Clinch-County-U.A.,202503,0,0,0
13065,Clinch-County-U.A.,202504,0,0,0
13065,Clinch-County-U.A.,202505,0,0,0
13065,Clinch-County-U.A.,202506,0,0,0
13065,Clinch-County-U.A.,202506,0,0,0
13065,Clinch-County-U.A.,202507,0,0,0
13065,Clinch-County-U.A.,202508,0,0,0
45059,Clinton,202403,4,0,4
45059,Clinton,202404,4,0,4
45059,Clinton,202405,5,0,5
45059,Clinton,202406,4,0,4
45059,Clinton,202407,6,0,6
45059,Clinton,202408,2,0,2
45059,Clinton,202409,3,0,3
45059,Clinton,202410,12,0,12
45059,Clinton,202411,4,0,4
45059,Clinton,202412,5,0,5
45059,Clinton,202501,8,0,8
45059,Clinton,202502,0,0,0
45059,Clinton,202503,0,0,0
45059,Clinton,202504,0,0,0
45059,Clinton,202505,5,0,5
45059,Clinton,202506,9,0,9
45059,Clinton,202506,9,0,9
45059,Clinton,202507,5,0,5
45059,Clinton,202508,12,0,12
45091,Clover,202403,0,0,0
45091,Clover,202404,2,0,2
45091,Clover,202405,1,0,1
45091,Clover,202406,1,12,13
45091,Clover,202407,0,32,32
45091,Clover,202408,0,0,0
45091,Clover,202409,2,0,2
45091,Clover,202410,2,0,2
45091,Clover,202411,1,0,1
45091,Clover,202412,0,10,10
45091,Clover,202501,3,0,3
45091,Clover,202502,1,0,1
45091,Clover,202503,0,25,25
45091,Clover,202504,1,6,7
45091,Clover,202505,1,2,3
45091,Clover,202506,0,16,16
45091,Clover,202506,0,16,16
45091,Clover,202507,1,3,4
45091,Clover,202508,0,5,5
13067,Cobb-County-U.A.,202403,133,0,133
13067,Cobb-County-U.A.,202404,65,0,65
13067,Cobb-County-U.A.,202405,45,5,50
13067,Cobb-County-U.A.,202406,38,0,38
13067,Cobb-County-U.A.,202407,40,25,65
13067,Cobb-County-U.A.,202408,69,0,69
13067,Cobb-County-U.A.,202409,49,0,49
13067,Cobb-County-U.A.,202410,64,0,64
13067,Cobb-County-U.A.,202411,35,10,45
13067,Cobb-County-U.A.,202412,76,0,76
13067,Cobb-County-U.A.,202501,36,16,52
13067,Cobb-County-U.A.,202502,34,29,63
13067,Cobb-County-U.A.,202503,40,6,46
13067,Cobb-County-U.A.,202504,53,0,53
13067,Cobb-County-U.A.,202505,36,0,36
13067,Cobb-County-U.A.,202506,26,0,26
13067,Cobb-County-U.A.,202506,26,0,26
13067,Cobb-County-U.A.,202507,38,0,38
13067,Cobb-County-U.A.,202508,48,0,48
13267,Cobbtown,202403,0,0,0
13267,Cobbtown,202404,0,0,0
13267,Cobbtown,202405,0,0,0
13267,Cobbtown,202406,0,0,0
13267,Cobbtown,202407,0,0,0
13267,Cobbtown,202408,0,0,0
13267,Cobbtown,202409,0,0,0
13267,Cobbtown,202410,0,0,0
13267,Cobbtown,202411,0,0,0
13267,Cobbtown,202412,0,0,0
13267,Cobbtown,202501,0,0,0
13267,Cobbtown,202502,0,0,0
13267,Cobbtown,202503,0,0,0
13267,Cobbtown,202504,0,0,0
13267,Cobbtown,202505,0,0,0
13267,Cobbtown,202506,0,0,0
13267,Cobbtown,202506,0,0,0
13267,Cobbtown,202507,0,0,0
13267,Cobbtown,202508,0,0,0
13069,Coffee-County-U.A.,202403,4,0,4
13069,Coffee-County-U.A.,202404,11,0,11
13069,Coffee-County-U.A.,202405,4,0,4
13069,Coffee-County-U.A.,202406,4,0,4
13069,Coffee-County-U.A.,202407,7,0,7
13069,Coffee-County-U.A.,202408,7,0,7
13069,Coffee-County-U.A.,202409,3,0,3
13069,Coffee-County-U.A.,202410,8,0,8
13069,Coffee-County-U.A.,202411,3,0,3
13069,Coffee-County-U.A.,202412,1,0,1
13069,Coffee-County-U.A.,202501,4,0,4
13069,Coffee-County-U.A.,202502,4,0,4
13069,Coffee-County-U.A.,202503,4,0,4
13069,Coffee-County-U.A.,202504,5,0,5
13069,Coffee-County-U.A.,202505,5,0,5
13069,Coffee-County-U.A.,202506,5,0,5
13069,Coffee-County-U.A.,202506,5,0,5
13069,Coffee-County-U.A.,202507,5,0,5
13069,Coffee-County-U.A.,202508,5,0,5
13313,Cohutta,202403,0,0,0
13313,Cohutta,202404,1,0,1
13313,Cohutta,202405,1,0,1
13313,Cohutta,202406,1,0,1
13313,Cohutta,202407,1,0,1
13313,Cohutta,202408,1,0,1
13313,Cohutta,202409,1,0,1
13313,Cohutta,202410,1,0,1
13313,Cohutta,202411,1,0,1
13313,Cohutta,202412,0,0,0
13313,Cohutta,202501,1,0,1
13313,Cohutta,202502,1,0,1
13313,Cohutta,202503,1,0,1
13313,Cohutta,202504,0,0,0
13313,Cohutta,202505,1,0,1
13313,Cohutta,202506,1,0,1
13313,Cohutta,202506,1,0,1
13313,Cohutta,202507,1,0,1
13313,Cohutta,202508,0,0,0
13121,College-Park,202403,19,0,19
13121,College-Park,202404,24,0,24
13121,College-Park,202405,3,0,3
13121,College-Park,202406,1,0,1
13121,College-Park,202407,0,0,0
13121,College-Park,202408,0,0,0
13121,College-Park,202409,0,0,0
13121,College-Park,202410,0,0,0
13121,College-Park,202411,8,0,8
13121,College-Park,202412,1,0,1
13121,College-Park,202501,0,0,0
13121,College-Park,202502,0,0,0
13121,College-Park,202503,0,180,180
13121,College-Park,202504,0,0,0
13121,College-Park,202505,4,0,4
13121,College-Park,202506,6,0,6
13121,College-Park,202506,6,0,6
13121,College-Park,202507,5,0,5
13121,College-Park,202508,0,0,0
45029,Colleton-County-U.A.,202403,4,0,4
45029,Colleton-County-U.A.,202404,4,0,4
45029,Colleton-County-U.A.,202405,5,0,5
45029,Colleton-County-U.A.,202406,4,0,4
45029,Colleton-County-U.A.,202407,0,0,0
45029,Colleton-County-U.A.,202408,0,0,0
45029,Colleton-County-U.A.,202409,4,0,4
45029,Colleton-County-U.A.,202410,1,0,1
45029,Colleton-County-U.A.,202411,3,0,3
45029,Colleton-County-U.A.,202412,3,0,3
45029,Colleton-County-U.A.,202501,3,0,3
45029,Colleton-County-U.A.,202502,4,0,4
45029,Colleton-County-U.A.,202503,5,0,5
45029,Colleton-County-U.A.,202504,1,0,1
45029,Colleton-County-U.A.,202505,1,0,1
45029,Colleton-County-U.A.,202506,0,0,0
45029,Colleton-County-U.A.,202506,0,0,0
45029,Colleton-County-U.A.,202507,1,0,1
45029,Colleton-County-U.A.,202508,1,0,1
13267,Collins,202403,0,0,0
13267,Collins,202404,0,0,0
13267,Collins,202405,0,0,0
13267,Collins,202406,0,0,0
13267,Collins,202407,0,0,0
13267,Collins,202408,0,0,0
13267,Collins,202409,0,0,0
13267,Collins,202410,0,0,0
13267,Collins,202411,0,0,0
13267,Collins,202412,0,0,0
13267,Collins,202501,0,0,0
13267,Collins,202502,0,0,0
13267,Collins,202503,0,0,0
13267,Collins,202504,0,0,0
13267,Collins,202505,0,0,0
13267,Collins,202506,0,0,0
13267,Collins,202506,0,0,0
13267,Collins,202507,0,0,0
13267,Collins,202508,0,0,0
13071,Colquitt-County-U.A.,202403,9,0,9
13071,Colquitt-County-U.A.,202404,3,0,3
13071,Colquitt-County-U.A.,202405,5,0,5
13071,Colquitt-County-U.A.,202406,1,0,1
13071,Colquitt-County-U.A.,202407,2,0,2
13071,Colquitt-County-U.A.,202408,6,0,6
13071,Colquitt-County-U.A.,202409,3,0,3
13071,Colquitt-County-U.A.,202410,4,0,4
13071,Colquitt-County-U.A.,202411,1,0,1
13071,Colquitt-County-U.A.,202412,2,0,2
13071,Colquitt-County-U.A.,202501,3,0,3
13071,Colquitt-County-U.A.,202502,1,0,1
13071,Colquitt-County-U.A.,202503,3,0,3
13071,Colquitt-County-U.A.,202504,4,0,4
13071,Colquitt-County-U.A.,202505,1,0,1
13071,Colquitt-County-U.A.,202506,9,0,9
13071,Colquitt-County-U.A.,202506,9,0,9
13071,Colquitt-County-U.A.,202507,4,0,4
13071,Colquitt-County-U.A.,202508,3,0,3
37177,Columbia,202403,0,0,0
45079,Columbia,202403,68,67,135
37177,Columbia,202404,1,0,1
45079,Columbia,202404,91,34,125
37177,Columbia,202405,1,0,1
45079,Columbia,202405,69,326,395
37177,Columbia,202406,0,0,0
45079,Columbia,202406,57,131,188
37177,Columbia,202407,1,0,1
45079,Columbia,202407,55,612,667
37177,Columbia,202408,1,0,1
45079,Columbia,202408,79,61,140
37177,Columbia,202409,0,0,0
45079,Columbia,202409,89,98,187
37177,Columbia,202410,0,0,0
45079,Columbia,202410,74,13,87
37177,Columbia,202411,0,0,0
45079,Columbia,202411,80,8,88
37177,Columbia,202412,0,0,0
45079,Columbia,202412,64,28,92
37177,Columbia,202501,0,0,0
45079,Columbia,202501,58,44,102
37177,Columbia,202502,0,0,0
45079,Columbia,202502,77,44,121
37177,Columbia,202503,0,0,0
45079,Columbia,202503,37,50,87
37177,Columbia,202504,0,0,0
45079,Columbia,202504,59,54,113
37177,Columbia,202505,0,0,0
45079,Columbia,202505,116,2,118
37177,Columbia,202506,0,0,0
45079,Columbia,202506,97,319,416
37177,Columbia,202506,0,0,0
45079,Columbia,202506,97,319,416
37177,Columbia,202507,0,0,0
45079,Columbia,202507,111,4,115
37177,Columbia,202508,0,0,0
45079,Columbia,202508,120,0,120
13073,Columbia-County-U.A.,202403,91,0,91
13073,Columbia-County-U.A.,202404,98,0,98
13073,Columbia-County-U.A.,202405,99,0,99
13073,Columbia-County-U.A.,202406,84,0,84
13073,Columbia-County-U.A.,202407,89,0,89
13073,Columbia-County-U.A.,202408,88,0,88
13073,Columbia-County-U.A.,202409,76,0,76
13073,Columbia-County-U.A.,202410,84,0,84
13073,Columbia-County-U.A.,202411,68,0,68
13073,Columbia-County-U.A.,202412,73,0,73
13073,Columbia-County-U.A.,202501,81,0,81
13073,Columbia-County-U.A.,202502,85,0,85
13073,Columbia-County-U.A.,202503,91,0,91
13073,Columbia-County-U.A.,202504,90,0,90
13073,Columbia-County-U.A.,202505,88,0,88
13073,Columbia-County-U.A.,202506,81,0,81
13073,Columbia-County-U.A.,202506,81,0,81
13073,Columbia-County-U.A.,202507,83,0,83
13073,Columbia-County-U.A.,202508,73,0,73
13215,Columbus,202403,19,40,59
13215,Columbus,202404,22,5,27
13215,Columbus,202405,21,5,26
13215,Columbus,202406,34,0,34
13215,Columbus,202407,20,5,25
13215,Columbus,202408,19,5,24
13215,Columbus,202409,16,5,21
13215,Columbus,202410,19,5,24
13215,Columbus,202411,15,5,20
13215,Columbus,202412,16,5,21
13215,Columbus,202501,17,5,22
13215,Columbus,202502,19,5,24
13215,Columbus,202503,20,5,25
13215,Columbus,202504,23,0,23
13215,Columbus,202505,22,0,22
13215,Columbus,202506,21,5,26
13215,Columbus,202506,21,5,26
13215,Columbus,202507,22,5,27
13215,Columbus,202508,19,0,19
37047,Columbus-County-U.A.,202403,0,0,0
37047,Columbus-County-U.A.,202404,0,0,0
37047,Columbus-County-U.A.,202405,0,0,0
37047,Columbus-County-U.A.,202406,0,0,0
37047,Columbus-County-U.A.,202407,0,0,0
37047,Columbus-County-U.A.,202408,0,0,0
37047,Columbus-County-U.A.,202409,0,0,0
37047,Columbus-County-U.A.,202410,0,0,0
37047,Columbus-County-U.A.,202411,0,0,0
37047,Columbus-County-U.A.,202412,0,0,0
37047,Columbus-County-U.A.,202501,0,0,0
37047,Columbus-County-U.A.,202502,0,0,0
37047,Columbus-County-U.A.,202503,0,0,0
37047,Columbus-County-U.A.,202504,0,0,0
37047,Columbus-County-U.A.,202505,0,0,0
37047,Columbus-County-U.A.,202506,0,0,0
37047,Columbus-County-U.A.,202506,0,0,0
37047,Columbus-County-U.A.,202507,0,0,0
37047,Columbus-County-U.A.,202508,0,0,0
13157,Commerce,202403,19,0,19
13157,Commerce,202404,18,0,18
13157,Commerce,202405,18,0,18
13157,Commerce,202406,15,0,15
13157,Commerce,202407,16,0,16
13157,Commerce,202408,16,0,16
13157,Commerce,202409,14,0,14
13157,Commerce,202410,15,0,15
13157,Commerce,202411,12,0,12
13157,Commerce,202412,13,0,13
13157,Commerce,202501,15,0,15
13157,Commerce,202502,15,0,15
13157,Commerce,202503,16,0,16
13157,Commerce,202504,6,0,6
13157,Commerce,202505,16,0,16
13157,Commerce,202506,15,0,15
13157,Commerce,202506,15,0,15
13157,Commerce,202507,15,0,15
13157,Commerce,202508,14,0,14
45051,Conway,202403,21,0,21
45051,Conway,202404,46,0,46
45051,Conway,202405,29,0,29
45051,Conway,202406,20,0,20
45051,Conway,202407,21,5,26
45051,Conway,202408,21,0,21
45051,Conway,202409,26,0,26
45051,Conway,202410,41,0,41
45051,Conway,202411,20,0,20
45051,Conway,202412,26,0,26
45051,Conway,202501,33,0,33
45051,Conway,202502,42,0,42
45051,Conway,202503,58,0,58
45051,Conway,202504,36,0,36
45051,Conway,202505,50,0,50
45051,Conway,202506,33,0,33
45051,Conway,202506,33,0,33
45051,Conway,202507,38,0,38
45051,Conway,202508,59,0,59
13247,Conyers,202403,18,0,18
13247,Conyers,202404,34,0,34
13247,Conyers,202405,11,0,11
13247,Conyers,202406,34,0,34
13247,Conyers,202407,18,0,18
13247,Conyers,202408,6,0,6
13247,Conyers,202409,1,0,1
13247,Conyers,202410,1,0,1
13247,Conyers,202411,8,0,8
13247,Conyers,202412,0,0,0
13247,Conyers,202501,22,0,22
13247,Conyers,202502,11,0,11
13247,Conyers,202503,20,0,20
13247,Conyers,202504,1,0,1
13247,Conyers,202505,33,0,33
13247,Conyers,202506,12,0,12
13247,Conyers,202506,12,0,12
13247,Conyers,202507,27,0,27
13247,Conyers,202508,4,0,4
13075,Cook-County-U.A.,202403,5,0,5
13075,Cook-County-U.A.,202404,2,0,2
13075,Cook-County-U.A.,202405,2,0,2
13075,Cook-County-U.A.,202406,1,0,1
13075,Cook-County-U.A.,202407,1,0,1
13075,Cook-County-U.A.,202408,2,0,2
13075,Cook-County-U.A.,202409,2,0,2
13075,Cook-County-U.A.,202410,1,0,1
13075,Cook-County-U.A.,202411,1,0,1
13075,Cook-County-U.A.,202412,1,0,1
13075,Cook-County-U.A.,202501,2,0,2
13075,Cook-County-U.A.,202502,2,2,4
13075,Cook-County-U.A.,202503,1,24,25
13075,Cook-County-U.A.,202504,3,96,99
13075,Cook-County-U.A.,202505,1,8,9
13075,Cook-County-U.A.,202506,2,0,2
13075,Cook-County-U.A.,202506,2,0,2
13075,Cook-County-U.A.,202507,2,0,2
13075,Cook-County-U.A.,202508,2,0,2
13081,Cordele,202403,1,0,1
13081,Cordele,202404,0,0,0
13081,Cordele,202405,0,0,0
13081,Cordele,202406,1,0,1
13081,Cordele,202407,0,0,0
13081,Cordele,202408,0,0,0
13081,Cordele,202409,0,0,0
13081,Cordele,202410,0,0,0
13081,Cordele,202411,1,0,1
13081,Cordele,202412,0,0,0
13081,Cordele,202501,0,0,0
13081,Cordele,202502,1,0,1
13081,Cordele,202503,0,0,0
13081,Cordele,202504,0,0,0
13081,Cordele,202505,1,0,1
13081,Cordele,202506,0,0,0
13081,Cordele,202506,0,0,0
13081,Cordele,202507,1,0,1
13081,Cordele,202508,0,0,0
13137,Cornelia,202403,0,0,0
13137,Cornelia,202404,0,0,0
13137,Cornelia,202405,2,0,2
13137,Cornelia,202406,16,0,16
13137,Cornelia,202407,0,0,0
13137,Cornelia,202408,1,0,1
13137,Cornelia,202409,0,0,0
13137,Cornelia,202410,3,0,3
13137,Cornelia,202411,2,0,2
13137,Cornelia,202412,3,0,3
13137,Cornelia,202501,9,0,9
13137,Cornelia,202502,3,0,3
13137,Cornelia,202503,1,0,1
13137,Cornelia,202504,0,0,0
13137,Cornelia,202505,46,0,46
13137,Cornelia,202506,0,0,0
13137,Cornelia,202506,0,0,0
13137,Cornelia,202507,6,0,6
13137,Cornelia,202508,8,0,8
13217,Covington,202403,15,0,15
13217,Covington,202404,20,642,662
13217,Covington,202405,7,24,31
13217,Covington,202406,35,0,35
13217,Covington,202407,56,0,56
13217,Covington,202408,48,48,96
13217,Covington,202409,35,18,53
13217,Covington,202410,18,0,18
13217,Covington,202411,20,0,20
13217,Covington,202412,36,0,36
13217,Covington,202501,20,0,20
13217,Covington,202502,32,0,32
13217,Covington,202503,55,0,55
13217,Covington,202504,43,0,43
13217,Covington,202505,20,0,20
13217,Covington,202506,19,0,19
