Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Source,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202506,21,142000,143,590,23824,0,2550,999,99999, , ,42038,3,6,3,Eddyville,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,143000,117,595,23932,0,8779,178,17140, , ,41011,3,6,3,Edgewood,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,146000,163,605,24094,0,149,350,31140, , ,40117,3,6,5,Ekron,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,147000,93,610,24274,0,30331,350,21060, ,1,427020550,3,6,3,Elizabethtown,1,1,200000,1,2,455775,0,0,0,0,0,0
202506,21,149000,219,620,24400,0,2157,999,99999, , ,42220,3,6,3,Elkton,2,2,423000,0,0,0,0,0,0,0,0,0
202506,21,151000,117,625,24778,0,8646,178,17140, , ,41011,3,6,3,Elsmere,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,153000,117,635,25300,0,19393,178,17140,2, ,41011,3,6,3,Erlanger,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,156000,199,640,25552,0,301,999,43700,2, ,42567,3,6,5,Eubank,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,161000,117,662,26236,0,143,178,17140, , ,41011,3,6,3,Fairview,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,162000,191,665,26434,0,2086,178,17140, , ,41040,3,6,5,Falmouth,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,166000,89,675,27802,0,7056,170,26580, , ,41139,3,6,5,Flatwoods,2,2,860000,0,0,0,0,0,0,0,0,0
202506,21,169000,69,685,27856,0,2804,999,99999, , ,41041,3,6,5,Flemingsburg,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,174000,117,710,28558,0,8263,178,17140, , ,410110157,3,6,3,Fort Mitchell,2,2,1226790,0,0,0,0,0,0,0,0,0
202506,21,175000,37,715,28594,0,16261,178,17140, , ,41075,3,6,3,Fort Thomas,1,1,885662,0,0,0,0,0,0,0,0,0
202506,21,176000,117,720,28612,0,5779,178,17140, , ,41011,3,6,3,Fort Wright,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,180000,73,735,28900,0,27715,336,23180, ,2,40601,3,6,3,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,182000,73,    ,99990,0,23403,336,23180, , ,406020338,3,6,3,Franklin County Unincorporated Area,3,3,888050,0,0,0,1,4,615150,0,0,0
202506,21,185000,75,765,29566,0,2108,999,99999, , ,42041,3,6,5,Fulton,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,187000,77,    ,99990,0,6502,178,17140,2, ,410950144,3,6,5,Gallatin County Unincorporated Area,4,4,176390,0,0,0,0,0,0,0,0,0
202506,21,193000,41,785,30808,0,307,999,99999, , ,410450333,3,6,5,Ghent,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,194000,9,795,31114,0,14411,150,23980, ,2,42141,3,6,3,Glasgow,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,201000,81,    ,0,0,15090,178,17140,2, ,41097,3,6,3,Grant County,11,11,2770000,0,0,0,0,0,0,0,0,0
202506,21,205000,43,825,32572,0,3832,170,26580, , ,41143,3,6,5,Grayson,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,209000,87,830,32968,0,2057,999,15820, , ,42743,3,6,5,Greensburg,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,210000,89,835,33004,0,1100,170,26580, , ,41144,3,6,5,Greenup,1,1,287589,0,0,0,0,0,0,0,0,0
202506,21,211000,89,    ,99990,0,16805,170,26580, , ,411440686,3,6,5,Greenup County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,212000,177,840,33022,0,4153,999,99999, , ,42345,3,6,5,Greenville,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,213000,219,1720,33562,0,1426,999,99999, , ,422411125,3,6,5,Guthrie,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,214000,91,    ,99990,0,6082,999,99999,2, ,42348,3,6,5,Hancock County Part Unincorporated Area,1,1,201646,0,0,0,0,0,0,0,0,0
202506,21,218000,93,    ,99990,0,49720,350,21060, , ,427013413,3,6,3,Hardin County Unincorporated Area,8,8,3547000,0,0,0,0,0,0,0,0,0
202506,21,219000,27,860,34552,0,2345,999,99999, , ,40143,3,6,5,Hardinsburg,0,0,0,1,2,300000,0,0,0,0,0,0
202506,21,222000,97,    ,0,0,12370,999,99999, , ,410311242,3,6,5,Harrison County,6,6,1254455,0,0,0,0,0,0,0,0,0
202506,21,224000,99,    ,0,0,14678,999,99999, , ,427650490,3,6,5,Hart County,2,2,174642,0,0,0,0,0,0,1,5,567738
202506,21,227000,193,890,35362,0,4785,999,99999, , ,417020420,3,6,5,Hazard,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,230000,101,915,35866,0,27974,241,25775, ,2,42420,3,6,3,Henderson,3,3,1185000,0,0,0,0,0,0,0,0,0
202506,21,231000,101,    ,99990,0,15584,241,25775,2, ,42420,3,6,3,Henderson County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,232000,103,    ,0,0,10891,350,31140,2, ,40050,3,6,5,Henry County,4,4,1166606,0,0,0,0,0,0,0,0,0
202506,21,236000,37,930,36604,0,7037,178,17140, , ,41076,3,6,5,Highland Heights,1,1,125000,0,0,0,0,0,0,0,0,0
202506,21,244000,107,    ,99990,0,17981,999,31580,2, ,42431,3,6,5,Hopkins County Unincorporated Area,6,6,1076993,0,0,0,0,0,0,0,0,0
202506,21,245000,47,955,37918,0,30899,999,17300, , ,42240,3,6,3,Hopkinsville,0,0,0,0,0,0,1,4,320000,0,0,0
202506,21,253000,117,980,39142,0,28903,178,17140, , ,41051,3,6,3,Independence,10,10,3366761,0,0,0,0,0,0,0,0,0
202506,21,257000,65,1000,39646,0,2289,336,40080, , ,40336,3,6,5,Irvine,1,1,650000,0,0,0,0,0,0,0,0,0
202506,21,258000,27,1005,39664,0,1192,999,99999, , ,401460374,3,6,5,Irvington,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,260000,25,1015,39952,0,1917,999,99999, , ,41339,3,6,5,Jackson,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,264000,111,1025,40222,0,27562,350,31140, , ,40299,3,6,3,Jeffersontown,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,267000,113,    ,99990,0,16738,336,30460,2, ,40356,3,6,3,Jessamine County Unincorporated Area,12,12,10520000,0,0,0,0,0,0,0,0,0
202506,21,272000,117,    ,99990,0,13687,178,17140,2, ,41011,3,6,3,Kenton County Unincorporated Area,17,17,5081664,0,0,0,0,0,0,0,0,0
202506,21,273000,117,1045,42094,0,109,178,17140, , ,41011,3,6,3,Kenton Vale,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,278000,143,1075,43264,0,618,999,99999, , ,42055,3,6,5,Kuttawa,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,282000,117,1105,43606,0,2753,178,17140, , ,41011,3,6,3,Lakeside Park,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,283000,205,1108,43668,0,225,999,99999, , ,40351,3,6,5,Lakeview Heights,1,1,302641,0,0,0,0,0,0,0,0,0
202506,21,284000,79,1110,43840,0,3840,999,99999, , ,40444,3,6,5,Lancaster,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,286000,123,    ,99990,0,10868,350,21060,2, ,42748,3,6,5,Larue County Unincorporated Area,4,4,1082674,0,0,0,0,0,0,0,0,0
202506,21,290000,5,1120,44146,0,11529,336,23180, , ,40342,3,6,4,Lawrenceburg,2,2,592033,0,0,0,0,0,0,0,0,0
202506,21,291000,155,1130,44344,0,5733,999,99999, , ,40033,3,6,5,Lebanon,3,3,540878,0,0,0,1,3,225000,0,0,0
202506,21,294000,85,1145,44686,0,6819,999,99999, , ,42755,3,6,3,Leitchfield,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,298000,141,1150,45064,0,807,999,99999, , ,42256,3,6,5,Lewisburg,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,301000,67,1160,46027,0,324735,336,30460, ,1,40507,3,6,5,Lexington-Fayette,40,40,9928906,0,0,0,0,0,0,2,43,3163689
202506,21,302000,45,1165,46072,0,2139,999,99999, , ,42539,3,6,5,Liberty,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,303000,137,    ,0,0,19593,999,19220,2, ,40484,3,6,5,Lincoln County,7,7,1140695,0,0,0,0,0,0,0,0,0
202506,21,305000,149,1180,47062,0,1270,999,36980, , ,42352,3,6,5,Livermore,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,309000,125,1195,47476,0,8072,371,18340, , ,40741,3,6,3,London,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,313000,111,1232,99990,0, ,350,31140,2,1,40202,3,6,3,Louisville-Jefferson County Unincorporated Area,64,64,20418726,0,0,0,0,0,0,13,308,30950000
202506,21,315000,117,1240,48378,0,4506,178,17140, , ,41011,3,6,3,Ludlow,2,2,704543,0,0,0,0,0,0,0,0,0
202506,21,321000,151,    ,99990,0,41178,336,40080, , ,40475,3,6,5,Madison County Unincorporated Area,16,16,4638652,1,2,600000,0,0,0,1,13,1218750
202506,21,322000,107,1280,49368,0,18656,999,31580, ,2,42431,3,6,3,Madisonville,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,324000,51,1285,49656,0,1277,371,18340, , ,40962,3,6,5,Manchester,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,326000,55,1290,50034,0,2850,999,99999, , ,420641541,3,6,5,Marion,0,0,0,0,0,0,0,0,0,1,5,616305
202506,21,328000,157,    ,99990,0,23580,999,99999, , ,420251498,3,6,3,Marshall County,6,6,2424000,0,0,0,0,0,0,0,0,0
202506,21,333000,83,1305,50898,0,9685,424,32460, ,2,42066,3,6,5,Mayfield,1,1,217500,0,0,0,0,0,0,0,0,0
202506,21,334000,161,1310,51024,0,8683,999,99999,2, ,41056,3,6,5,Maysville,2,2,595658,0,0,0,0,0,0,0,0,0
202506,21,335000,145,    ,99990,0,40761,424,37140,2, ,42001,3,6,3,McCracken County Unincorporated Area,2,2,603714,0,0,0,0,0,0,0,0,0
202506,21,336000,147,    ,0,0,17071,999,99999,2, ,426530699,3,6,5,McCreary County,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,338000,109,1265,49116,0,773,999,99999,2, ,40447,3,6,5,McKee,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,340000,163,    ,99990,0,24607,350,31140, , ,40108,3,6,3,Meade County Unincorporated Area,26,26,4466407,0,0,0,0,0,0,0,0,0
202506,21,347000,167,    ,0,0,12351,999,99999, , ,40330,3,6,3,Mercer County,5,5,1730000,0,0,0,0,0,0,0,0,0
202506,21,349000,13,1320,51924,0,8884,371,33180, ,2,40965,3,6,5,Middlesborough,1,1,80000,0,0,0,0,0,0,0,0,0
202506,21,358000,173,    ,99990,0,18034,336,34460,2, ,403531363,3,6,5,Montgomery County Unincorporated Area,3,3,659486,0,0,0,0,0,0,0,0,0
202506,21,361000,205,1370,53418,0,7596,999,99999, , ,40351,3,6,5,Morehead,1,1,311667,0,0,0,0,0,0,1,5,1205392
202506,21,364000,31,1380,53490,0,2373,150,14540, , ,42261,3,6,5,Morgantown,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,367000,173,1395,54084,0,7246,336,34460, ,2,403531315,3,6,5,Mount Sterling,2,2,573250,0,0,0,0,0,0,0,0,0
202506,21,372000,163,1410,54480,0,981,350,31140,2, ,40155,3,6,5,Muldraugh,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,374000,35,2850,54642,0,19437,999,34660, ,2,42071,3,6,3,Murray,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,377000,179,    ,0,0,31052,350,31140, , ,40004,3,6,3,Nelson County,19,19,5376780,0,0,0,0,0,0,0,0,0
202506,21,380000,37,1445,55884,0,14906,178,17140, , ,41071,3,6,3,Newport,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,382000,113,1450,56136,0,30888,336,30460, , ,403560450,3,6,3,Nicholasville,34,34,7172269,0,0,0,0,0,0,0,0,0
202506,21,388000,47,1479,57090,0,7369,999,17300, , ,422620250,3,6,5,Oak Grove,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,389000,227,1480,57144,0,217,150,14540, , ,421590155,3,6,5,Oakland,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,392000,185,    ,0,0,47913,350,31140,2, ,40031,3,6,3,Oldham County,17,17,8508850,0,0,0,0,0,0,0,0,0
202506,21,393000,43,1490,57918,0,1534,170,26580, , ,41164,3,6,5,Olive Hill,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,395000,187,    ,99990,0,9219,999,99999,2, ,40359,3,6,5,Owen County Unincorporated Area,1,1,273698,0,0,0,0,0,0,0,0,0
202506,21,396000,59,1495,58620,0,60344,999,36980, ,1,423020732,3,6,3,Owensboro,19,19,1869140,0,0,0,0,0,0,0,0,0
202506,21,398000,11,1515,58710,0,1564,336,34460, , ,403600639,3,6,5,Owingsville,1,1,100000,0,0,0,0,0,0,0,0,0
202506,21,400000,145,1520,58836,0,24883,424,37140, ,1,420022267,3,6,3,Paducah,1,1,239000,0,0,0,1,3,399000,5,32,1860000
202506,21,404000,117,1540,59255,0,2995,178,17140, , ,41011,3,6,3,Park Hills,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,407000,47,1555,59934,0,890,999,17300, , ,42240,3,6,5,Pembroke,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,413000,195,3170,60852,0,6432,999,38210, ,2,41501,3,6,3,Pikeville,1,1,750000,1,2,140000,1,3,500000,0,0,0
202506,21,414000,13,1585,61248,0,1692,371,33180, , ,40977,3,6,5,Pineville,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,425000,71,3270,62940,0,3460,999,38210, , ,41653,3,6,5,Prestonsburg,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,427000,33,1615,63138,0,6063,999,99999, , ,42445,3,6,5,Princeton,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,429000,233,1620,63372,0,2986,241,25775, , ,42450,3,6,5,Providence,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,430000,199,    ,99990,0,50973,999,43700,2, ,425020712,3,6,5,Pulaski County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,431000,89,1625,63858,0,2338,170,26580, , ,41169,3,6,5,Raceland,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,432000,93,1630,63912,0,22923,350,21060, , ,401602046,3,6,3,Radcliff,16,16,3030000,0,0,0,0,0,0,0,0,0
202506,21,433000,65,1635,64092,0,557,336,40080, , ,40472,3,6,5,Ravenna,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,436000,151,1650,65226,0,36800,336,40080, ,2,40476,3,6,3,Richmond,11,11,2665260,0,0,0,0,0,0,0,0,0
202506,21,447000,89,1685,67458,0,3207,170,26580, , ,411690394,3,6,5,Russell,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,449000,207,1690,67494,0,2649,999,99999, , ,42642,3,6,3,Russell Springs,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,450000,141,1695,67512,0,7167,999,99999, , ,42276,3,6,3,Russellville,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,451000,117,1697,67602,0,1081,178,17140, , ,410112999,3,6,3,Ryland Heights,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,457000,41,1735,68358,0,236,999,99999, , ,41083,3,6,5,Sanders,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,460000,199,3610,68952,0,693,999,43700, , ,42553,3,6,5,Science Hill,1,1,250000,0,0,0,0,0,0,0,0,0
202506,21,461000,209,    ,0,0,21428,336,30460,2, ,403240973,3,6,3,Scott County,22,22,5910206,0,0,0,0,0,0,1,5,870000
202506,21,462000,3,1760,69114,0,4548,150,14540, , ,42164,3,6,3,Scottsville,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,463000,233,1765,69222,0,1523,241,25775, , ,42455,3,6,5,Sebree,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,466000,211,    ,0,0,29764,350,31140,2, ,40065,3,6,3,Shelby County,28,28,9104175,0,0,0,0,0,0,0,0,0
202506,21,471000,213,    ,0,0,9589,150,23190, , ,42135,3,6,5,Simpson County,12,12,2671248,0,0,0,0,0,0,1,5,516358
202506,21,477000,199,1840,71688,0,11829,999,43700, ,2,42501,3,6,5,Somerset,4,4,1198501,0,0,0,1,3,294112,1,5,578510
202506,21,485000,215,    ,0,0,18264,350,31140, , ,40071,3,6,4,Spencer County,9,9,2664150,0,0,0,0,0,0,0,0,0
202506,21,488000,229,1905,72660,0,2987,999,99999, , ,40069,3,6,5,Springfield,2,2,268994,0,0,0,0,0,0,0,0,0
202506,21,495000,197,1925,73164,0,2674,999,99999, , ,403800370,3,6,5,Stanton,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,502000,117,1965,75738,0,6820,178,17140, , ,410112088,3,6,3,Taylor Mill,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,512000,225,    ,99990,0,8045,999,99999,2, ,424370119,3,6,5,Union County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,516000,135,2000,79068,0,1399,999,99999, , ,41179,3,6,5,Vanceburg,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,519000,117,2022,79698,0,7481,178,17140, , ,41011,3,6,3,Villa Hills,1,1,669000,0,0,0,0,0,0,0,0,0
202506,21,520000,93,2025,79734,0,6554,350,21060, , ,40175,3,6,3,Vine Grove,15,15,4299850,0,0,0,0,0,0,0,0,0
202506,21,525000,227,    ,99990,0,61931,150,14540,2, ,42101,3,6,3,Warren County Unincorporated Area,56,56,16576934,1,2,323152,0,0,0,0,0,0
202506,21,537000,175,2085,81858,0,3407,999,99999, , ,41472,3,6,5,West Liberty,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,538000,93,2087,81930,0,875,350,21060, , ,40177,3,6,5,West Point,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,544000,133,2110,82776,0,1813,999,99999, , ,41858,3,6,5,Whitesburg,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,548000,37,2130,83172,0,3061,178,17140, , ,41076,3,6,5,Wilder,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,550000,235,2140,83334,0,5384,371,18340, , ,40769,3,6,5,Williamsburg,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,561000,239,    ,0,0,15542,336,30460, , ,40383,3,6,3,Woodford County,6,6,1306038,0,0,0,0,0,0,0,0,0
202506,21,565000,89,2205,84864,0,1488,170,26580, , ,41183,3,6,5,Worthington,0,0,0,0,0,0,0,0,0,0,0,0
202506,21,568000,89,2215,85008,0,1013,170,26580, , ,41144,3,6,5,Wurtland,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,1000,113,5,100,0,11927,318,29180, , ,70510,3,7,5,Abbeville,2,2,273122,0,0,0,0,0,0,0,0,0
202506,22,3000,103,10,240,0,2651,406,43640, , ,70420,3,7,3,Abita Springs town,3,3,888050,0,0,0,0,0,0,0,0,0
202506,22,5000,1,    ,99990,0,32420,318,29180, , ,70526,3,7,5,Acadia Parish Unincorporated Area,9,9,1506576,0,0,0,0,0,0,0,0,0
202506,22,7000,121,15,415,0,6464,132,12940, , ,70710,3,7,1,Addis town,2,2,433170,0,0,0,0,0,0,0,0,0
202506,22,9000,63,20,835,0,1170,132,12940, , ,707111000,3,7,5,Albany town,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,11000,79,25,975,0,45573,999,10780, ,1,71301,3,7,3,Alexandria,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,13000,3,    ,99990,0,13139,999,99999, , ,706552007,3,7,5,Allen Parish Unincorporated Area,3,3,396240,0,0,0,0,0,0,0,0,0
202506,22,21000,13,50,2655,0,2648,999,99999, , ,71001,3,7,5,Arcadia town,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,27000,5,    ,99990,0,107063,132,12940,2, ,70737,3,7,5,Ascension Parish Unincorporated Area,37,37,9012543,0,0,0,0,0,0,0,0,0
202506,22,29000,69,58,3145,0,260,999,35060, , ,71002,3,7,5,Ashland village,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,31000,7,    ,99990,0,21046,132,12940, , ,70390,3,7,3,Assumption Parish Unincorporated Area,2,2,512000,0,0,0,0,0,0,0,0,0
202506,22,37000,9,    ,99990,0,23515,999,99999,2, ,71351,3,7,5,Avoyelles Parish Unincorporated Area,1,1,166668,0,0,0,0,0,0,0,0,0
202506,22,39000,33,73,3985,0,12999,132,12940, , ,70714,3,7,5,Baker,1,1,150684,0,0,0,0,0,0,0,0,0
202506,22,41000,101,75,4020,0,2150,999,34020, , ,70514,3,7,5,Baldwin town,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,43000,79,77,4055,0,3906,999,10780, , ,71306,3,7,5,Ball town,1,1,227000,0,0,0,0,0,0,0,0,0
202506,22,49000,67,90,4685,0,9688,384,33740, , ,71220,3,7,5,Bastrop,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,51000,33,95,5000,0,219052,132,12940, ,1,70802,3,7,5,Baton Rouge,72,72,20126452,4,8,515226,0,0,0,9,60,1055143
202506,22,53000,11,    ,99990,0,26728,324,19760, , ,70634,3,7,3,Beauregard Parish Unincorporated Area,2,2,436200,0,0,0,0,0,0,0,0,0
202506,22,61000,101,120,7100,0,4324,999,34020, , ,70342,3,7,5,Berwick town,1,1,328571,0,0,0,0,0,0,0,0,0
202506,22,63000,13,    ,99990,0,6899,999,99999, , ,71001,3,7,5,Bienville Parish Unincorporated Area,1,1,209076,0,0,0,0,0,0,0,0,0
202506,22,71000,67,135,8535,0,236,384,33740, , ,712230278,3,7,5,Bonita village,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,73000,15,140,8920,0,68216,508,43340, ,1,71111,3,7,3,Bossier City,37,37,4406863,0,0,0,0,0,0,0,0,0
202506,22,75000,15,    ,99990,0,50311,508,43340,2, ,71112,3,7,3,Bossier Parish Unincorporated Area,12,12,6897025,0,0,0,0,0,0,0,0,0
202506,22,79000,99,150,9340,0,8047,318,29180, , ,70517,3,7,5,Breaux Bridge,4,4,1223393,0,0,0,0,0,0,0,0,0
202506,22,81000,55,155,10075,0,12992,318,29180,2, ,705184330,3,7,3,Broussard,10,10,4521192,0,0,0,0,0,0,0,0,0
202506,22,83000,121,163,10600,0,2580,132,12940, , ,70719,3,7,1,Brusly town,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,87000,9,175,10950,0,3826,999,99999, , ,71322,3,7,5,Bunkie,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,91000,19,    ,99990,0,90555,324,29340, , ,706023287,3,7,3,Calcasieu Parish Unincorporated Area,9,9,2788297,0,0,0,0,0,0,0,0,0
202506,22,93000,21,    ,99990,0,7979,999,99999, , ,71418,3,7,5,Caldwell Parish,1,1,383020,0,0,0,0,0,0,0,0,0
202506,22,97000,23,    ,99990,0,7003,324,29340, , ,70631,3,7,3,Cameron Parish,2,2,784000,0,0,0,0,0,0,0,0,0
202506,22,99000,69,190,12280,0,1033,999,35060, , ,714110216,3,7,5,Campti town,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,103000,55,195,12665,0,9945,318,29180, , ,70520,3,7,3,Carencro,18,18,4718729,0,0,0,0,0,0,0,0,0
202506,22,105000,13,199,13260,0,242,999,99999, , ,710160216,3,7,5,Castor village,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,107000,25,    ,99990,0,6531,999,99999, , ,71340,3,7,5,Catahoula Parish Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,108000,33,201,13960,94045,29450,132,12940, , ,70739,3,7,3,Central,1,1,295216,0,0,0,0,0,0,0,0,0
202506,22,113000,79,210,14660,0,574,999,10780, , ,71325,3,7,5,Cheneyville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,115000,61,215,15290,0,987,384,40820, , ,71227,3,7,5,Choudrant village,1,1,326816,0,0,0,0,0,0,0,0,0
202506,22,117000,1,220,15465,0,4367,318,29180, , ,70525,3,7,5,Church Point town,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,119000,27,    ,99990,0,10179,999,99999,2, ,71040,3,7,5,Claiborne Parish,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,129000,43,245,16375,0,1431,999,10780, , ,71417,3,7,5,Colfax town,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,135000,29,    ,99990,0,10851,999,35020,2, ,71374,3,7,5,Concordia Parish Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,145000,103,280,18125,0,10560,406,43640, ,1,70434,3,7,3,Covington,7,7,4431995,0,0,0,0,0,0,0,0,0
202506,22,146000,43,282,18295,0,216,999,10780, , ,71423,3,7,5,Creola  village,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,147000,1,285,18650,0,12520,318,29180, , ,705271463,3,7,5,Crowley,2,2,109524,0,0,0,0,0,0,0,0,0
202506,22,157000,31,    ,99990,0,17767,508,43340,2, ,71052,3,7,5,De Soto Parish Unincorporated Area,7,7,2010837,0,0,0,0,0,0,0,0,0
202506,22,151000,19,320,20575,0,3009,324,29340, , ,70633,3,7,5,DeQuincy,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,153000,11,325,20610,0,10060,324,19760,2,2,70634,3,7,5,DeRidder,1,1,103000,0,0,0,0,0,0,0,0,0
202506,22,163000,83,305,20190,0,2753,384,33740, , ,71232,3,7,5,Delhi town,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,165000,65,310,20330,0,246,999,99999, , ,71233,3,7,5,Delta village,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,167000,63,315,20435,0,9842,132,12940, , ,707271629,3,7,5,Denham Springs,1,1,447237,0,0,0,0,0,0,0,0,0
202506,22,175000,61,342,21450,0,29,384,40820, , ,712340128,3,7,5,Downsville village,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,189000,55,358,22255,0,1506,318,29180,2, ,70529,3,7,5,Duson town,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,191000,33,    ,99990,0,159811,132,12940, , ,70802,3,7,5,East Baton Rouge Parish Unincorporated Area,60,60,17615325,0,0,0,0,0,0,0,0,0
202506,22,193000,35,    ,99990,0,3242,999,99999, , ,71254,3,7,5,East Carroll Parish Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,195000,37,    ,99990,0,11980,132,12940, , ,70722,3,7,5,East Feliciana Parish,1,1,287588,0,0,0,0,0,0,0,0,0
202506,22,201000,3,366,23235,0,532,999,99999, , ,71306,3,7,5,Elizabeth village,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,205000,123,375,24145,0,809,999,99999, , ,71237,3,7,5,Epps town,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,207000,113,380,24180,0,2030,318,29180, , ,70533,3,7,5,Erath town,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,211000,1,390,24460,0,1081,318,29180, , ,705340167,3,7,5,Estherwood village,0,0,0,0,0,0,0,0,0,0,0,0
202506,22,215000,97,395,24565,0,9216,318,36660,2, ,705351106,3,7,5,Eunice,2,2,177778,0,0,0,0,0,0,0,0,0
